;GW-Nummer;AQUIFER;Messstelle;Datum;RECHTSWERT;HOCHWERT;Nitrat
962;962;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);962;2019-09-01 22:00:00+00:00;466193.1804;5463252.579;0.433333333
963;963;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);963;2019-09-17 07:50:00+00:00;463843.1105;5446628.888;0.5
964;964;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);964;2019-09-12 07:10:00+00:00;396098.6663;5299211.496;43.3625
965;965;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);965;2019-09-17 12:55:00+00:00;410539.1841;5351082.257;0.45
966;966;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);966;2019-09-23 07:52:00+00:00;424195.4543;5377458.659;33.68
967;967;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);967;2019-11-26 12:10:00+00:00;393488.0427;5276016.994;28.03333333
968;968;Kristallin (Schwarzwald);968;2019-12-05 14:00:00+00:00;418749.988;5284478.616;5.673333333
969;969;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);969;2019-09-17 10:35:00+00:00;438630.0328;5402316.86;12.99411765
970;970;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);970;2019-09-04 11:40:00+00:00;461630.0817;5491611.457;0.5
971;971;Muschelkalk;971;2019-09-17 08:55:00+00:00;510090.6439;5427397.806;24.56
972;972;Quartär Moränen (Alpenvorland);972;2019-11-21 11:05:00+00:00;546172.6297;5318523.109;31.13333333
973;973;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);973;2019-09-03 10:30:00+00:00;412437.4523;5370022.663;60.7875
974;974;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);974;2019-09-23 08:05:00+00:00;407082.7205;5337330.905;10.175
975;975;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);975;2019-09-23 09:00:00+00:00;417141.4289;5377221.43;0.5
976;976;Kristallin (Schwarzwald);976;2019-09-11 07:00:00+00:00;422528.3655;5338848.054;11.67777778
977;977;Quartär eiszeitl.Kiese+Sande, moränenüberd. (Alpenv);977;2019-09-25 10:40:00+00:00;490958.3113;5288813.051;10.625
978;978;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);978;2019-11-21 10:35:00+00:00;546186.956;5319588.957;26.71111111
979;979;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);979;2017-09-13 09:30:00+00:00;398400.0655;5307110.59;77
980;980;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);980;2019-09-12 12:15:00+00:00;394781.4511;5298299.099;43.65555556
981;981;Mischwasser, mehrere Aquifere;981;2019-09-11 08:00:00+00:00;417286.6028;5337684.241;37
982;982;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);982;2019-09-04 08:50:00+00:00;459600.9402;5492361.168;0.488888889
983;983;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);983;2019-09-16 10:16:00+00:00;461997.8676;5440914.447;10.18571429
984;984;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);984;2019-09-10 09:27:00+00:00;471746.0604;5483835.418;25.2625
985;985;Höherer Keuper (Keuperbergland);985;2019-09-03 09:47:00+00:00;532606.6259;5429563.894;7.78
986;986;Lettenkeuper;986;2019-11-07 07:45:00+00:00;528524.5095;5418456.927;58.8125
987;987;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);987;2019-09-18 07:30:00+00:00;532720.8809;5326939.332;10.03333333
988;988;Quartär Talfüllungen;988;2019-11-28 11:50:00+00:00;413002.7992;5280366.005;3.814285714
989;989;Lettenkeuper;989;2019-09-10 09:40:00+00:00;473265.4018;5435024.77;58.175
990;990;Gipskeuper (Fuß des Keuperberglandes);990;2019-09-02 11:09:00+00:00;515996.297;5427924.598;50.95
991;991;Malm Weißjura (Schwäbische Alb);991;2019-09-05 10:00:00+00:00;585349.3344;5392231.783;18.58
992;992;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);992;2019-09-12 06:25:00+00:00;396244.9867;5297700;43.55555556
993;993;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);993;2019-09-30 10:30:00+00:00;391342.867;5288732.93;17.23333333
994;994;Quartär Talfüllungen;994;2019-12-04 11:30:00+00:00;406287.6879;5267943.159;7.4875
995;995;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);995;2019-10-01 11:12:00+00:00;416617.7602;5325320.332;21.67777778
996;996;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);996;2019-09-16 14:55:00+00:00;519906.6427;5324309.082;14.62
997;997;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);997;2019-09-05 12:35:00+00:00;563936.7537;5340902.844;53.5
998;998;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);998;2019-09-24 06:15:00+00:00;461404.0739;5450763.612;1.077777778
999;999;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);999;2019-09-11 11:35:00+00:00;559804.087;5329266.939;37.31
1000;1000;Kristallin (Schwarzwald);1000;2019-09-10 10:05:00+00:00;420040.4005;5275700.632;6.533333333
1001;1001;Malm Weißjura (Schwäbische Alb);1001;2019-09-18 11:05:00+00:00;586984.025;5383421.022;13.6875
1002;1002;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1002;2019-09-09 08:05:00+00:00;469996.7355;5466611.297;1.777777778
1003;1003;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1003;2019-09-23 09:40:00+00:00;527920.5153;5320075.802;25.675
1004;1004;Quartär Moränen (Alpenvorland);1004;2019-09-03 14:45:00+00:00;551623.9858;5331816.113;39.94
1005;1005;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1005;2019-09-30 19:25:00+00:00;576521.9061;5301285.513;12.85
1006;1006;Quartär Talfüllungen;1006;2019-12-09 08:45:00+00:00;592077.6859;5385099.613;16.35
1007;1007;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1007;2019-09-11 13:50:00+00:00;468457.3132;5465362.766;0.366666667
1008;1008;Muschelkalk;1008;2019-09-23 07:30:00+00:00;488437.3066;5411052.084;22.81666667
1009;1009;Quartär Moränen (Alpenvorland);1009;2019-09-23 08:25:00+00:00;533811.0804;5318131.543;56.83333333
1010;1010;Quartär Talfüllungen;1010;2019-09-03 07:10:00+00:00;594816.5866;5380656.313;0.5
1011;1011;Quartär Talfüllungen;1011;2019-09-04 10:54:00+00:00;403913.7231;5276905.009;12.9
1012;1012;Höherer Keuper (Keuperbergland);1012;2019-09-10 12:15:00+00:00;504984.6763;5388530.33;29.16
1013;1013;Quartär Talfüllungen;1013;2019-09-05 08:49:00+00:00;531200.1307;5406452.151;10.58333333
1014;1014;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1014;2019-09-19 15:50:00+00:00;562769.5497;5303747.485;13.5
1015;1015;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1015;2019-09-16 10:38:00+00:00;419010.8689;5374380.963;2.86
1016;1016;Quartär Talfüllungen;1016;2019-09-10 13:58:00+00:00;423369.1296;5267874.227;6.45
1017;1017;Muschelkalk;1017;2019-11-04 00:00:00+00:00;459229.9504;5293606.971;55.603125
1018;1018;Quartär Talfüllungen;1018;2019-11-28 15:00:00+00:00;404602.5917;5277017.634;9.083333333
1019;1019;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1019;2019-09-05 12:23:00+00:00;472652.6412;5493600.592;0.5
1020;1020;Lettenkeuper;1020;2019-09-11 10:25:00+00:00;495624.37;5401737.038;32.08
1021;1021;Quartär eiszeitl.Kiese+Sande, moränenüberd. (Alpenv);1021;2019-09-12 07:15:00+00:00;489735.0425;5286449.002;31.18333333
1022;1022;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1022;2019-11-19 07:45:00+00:00;548456.327;5342403.322;22.27142857
1023;1023;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1023;2019-09-18 15:35:00+00:00;582904.9525;5323838.1;18.74
1024;1024;Quartär Talfüllungen;1024;2019-09-10 13:19:00+00:00;423052.2239;5268000.219;5.3
1025;1025;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1025;2019-09-11 08:20:00+00:00;467922.5142;5477110.073;26.2875
1026;1026;Quartär Talfüllungen;1026;2019-09-05 10:15:00+00:00;510035.7006;5432295.791;43.96666667
1027;1027;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1027;2019-09-16 08:25:00+00:00;584164.5846;5326654.227;35.8
1028;1028;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1028;2019-09-11 11:00:00+00:00;405286.2345;5343594.236;37.1
1029;1029;Kristallin (Schwarzwald);1029;2019-09-19 08:25:00+00:00;418840.8934;5332219.66;4.65
1030;1030;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1030;2019-10-01 14:00:00+00:00;575538.3884;5295394.883;8.9
1031;1031;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1031;2019-10-01 08:00:00+00:00;407280.4857;5330391.365;6.8875
1032;1032;Quartär Talfüllungen;1032;2019-11-28 13:25:00+00:00;409665.843;5278705.279;2
1033;1033;Quartär Talfüllungen;1033;2019-09-24 12:40:00+00:00;582761.4325;5406346.033;15.23333333
1034;1034;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1034;2019-09-16 12:57:00+00:00;417835.2917;5372973.437;0.46
1035;1035;Quartär Talfüllungen;1035;2019-09-10 07:57:00+00:00;427113.6729;5267106.575;14.6952381
1036;1036;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1036;2019-09-04 14:25:00+00:00;463749.262;5486554.458;7.7375
1037;1037;Tertiär (Albsüdrand und Alpenvorland);1037;2019-09-17 12:05:00+00:00;533066.3881;5334744.944;29.51
1038;1038;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1038;2019-09-17 08:00:00+00:00;401151.9442;5307185.624;48.8375
1039;1039;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1039;2019-09-18 11:05:00+00:00;559890.6501;5331146.434;36.21818182
1040;1040;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1040;2019-09-06 09:30:00+00:00;474215.0382;5491572.286;0.5
1041;1041;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1041;2019-09-08 22:00:00+00:00;469227.0002;5470926.503;43.38888889
1042;1042;Lettenkeuper;1042;2019-11-29 10:35:00+00:00;507801.5615;5416369.826;41.85
1043;1043;Quartär Talfüllungen;1043;2019-09-02 16:00:00+00:00;505611.3886;5373951.197;26.6
1044;1044;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1044;2019-09-04 13:30:00+00:00;412143.512;5362990.517;31.4875
1045;1045;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1045;2019-09-11 12:35:00+00:00;460325.5489;5450158.811;11.1
1046;1046;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1046;2019-10-01 17:15:00+00:00;579028.1386;5341758.667;24.925
1047;1047;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1047;2019-09-18 10:30:00+00:00;421365.9486;5368883.112;5.175
1048;1048;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1048;2019-09-08 22:00:00+00:00;470171.577;5469884.898;45.425
1049;1049;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1049;2019-09-18 18:30:00+00:00;581479.7175;5310606.59;13.86666667
1050;1050;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1050;2019-09-12 13:15:00+00:00;396167.7625;5328121.324;65.16666667
1051;1051;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1051;2019-09-12 10:30:00+00:00;395334.2431;5297032.675;32.35
1052;1052;Muschelkalk;1052;2019-09-17 14:10:00+00:00;474581.8853;5437059.965;39.8375
1053;1053;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1053;2019-09-30 11:50:00+00:00;580703.9466;5304050.56;3.475
1054;1054;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1054;2019-09-23 09:05:00+00:00;408724.3619;5333315.611;2.3875
1055;1055;Kristallin (Schwarzwald);1055;2019-11-27 12:00:00+00:00;438179.1797;5378987.085;4.366666667
1056;1056;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1056;2019-09-11 15:56:00+00:00;462359.7159;5439722.987;5.133333333
1057;1057;Lettenkeuper;1057;2019-09-02 07:49:00+00:00;525130.5998;5420595.526;50.8
1058;1058;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1058;2019-09-16 07:54:00+00:00;415092.024;5376605.951;0.44
1059;1059;Kristallin (Schwarzwald);1059;2019-09-10 09:24:00+00:00;421995.6829;5273122.188;8.422222222
1060;1060;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1060;2019-09-10 12:15:00+00:00;467303.7501;5446164.393;0.5
1061;1061;Gipskeuper (Fuß des Keuperberglandes);1061;2019-05-20 08:45:00+00:00;536430.1244;5427717.583;17.13333333
1062;1062;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1062;2019-09-16 13:20:00+00:00;578616.4561;5340825.607;5.616666667
1063;1063;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1063;2019-09-17 07:21:00+00:00;409728.4878;5358820.131;6.7625
1064;1064;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1064;2019-09-03 09:15:00+00:00;411340.7015;5371569.584;5.825
1065;1065;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1065;2019-09-11 10:25:00+00:00;405679.2218;5341439.548;17.32222222
1066;1066;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1066;2019-09-03 11:10:00+00:00;465223.6174;5455293.75;8.911111111
1067;1067;Höherer Keuper (Keuperbergland);1067;2019-09-03 06:26:00+00:00;534925.7813;5431436.096;26.49
1068;1068;Tertiär (Albsüdrand und Alpenvorland);1068;2019-09-17 14:15:00+00:00;537914.552;5296946.091;13.175
1069;1069;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1069;2019-09-30 10:45:00+00:00;580471.6709;5306036.477;12.78333333
1070;1070;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1070;2019-09-17 09:10:00+00:00;547402.7352;5295800.624;18.15
1071;1071;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1071;2019-09-30 07:30:00+00:00;580886.3876;5331662.069;30.5
1072;1072;Malm Weißjura (Schwäbische Alb);1072;2019-09-12 11:55:00+00:00;591707.7846;5386633.918;24.15
1073;1073;Quartär Talfüllungen;1073;2019-09-04 11:05:00+00:00;589892.5077;5383286.363;0.5
1074;1074;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1074;2019-11-07 00:00:00+00:00;399320.6722;5312291.562;31.16521739
1075;1075;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1075;2019-11-27 10:05:00+00:00;394730.4731;5273313.394;16.11666667
1076;1076;Quartär Talfüllungen;1076;2019-12-17 10:35:00+00:00;519769.7194;5377899.646;16.68333333
1077;1077;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1077;2019-11-19 13:15:00+00:00;531290.9948;5331779.093;42.91
1078;1078;Malm Weißjura (Schwäbische Alb);1078;2019-09-12 09:45:00+00:00;591547.8553;5386384.04;18.03
1079;1079;Quartär Talfüllungen;1079;2019-12-17 11:50:00+00:00;519526.8163;5377827.658;28.36666667
1080;1080;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1080;2019-09-17 14:30:00+00:00;536482.9355;5334510.07;9.425
1081;1081;Tertiär (Albsüdrand und Alpenvorland);1081;2019-09-25 11:15:00+00:00;537489.5868;5344581.15;33.5
1082;1082;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1082;2019-09-10 06:40:00+00:00;559160.2321;5321428.5;34.95555556
1083;1083;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1083;2019-10-01 10:50:00+00:00;575974.2021;5296970.272;12.125
1084;1084;Malm Weißjura (Schwäbische Alb);1084;2019-09-05 07:33:00+00:00;593510.0701;5378520.209;25.61111111
1085;1085;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1085;2019-11-27 08:35:00+00:00;392042.3398;5277732.004;40.85
1086;1086;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1086;2019-09-04 13:20:00+00:00;472664.1881;5455851.432;0.5
1087;1087;Lias und Dogger (Albvorland);1087;2019-12-18 11:00:00+00:00;516514.9531;5373156.555;0.6
1088;1088;Höherer Keuper (Keuperbergland);1088;2019-09-02 07:30:00+00:00;509585.1868;5375527.293;9.1
1089;1089;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1089;2019-11-19 08:30:00+00:00;536976.5981;5337032.533;9.37
1090;1090;Quartär eiszeitl.Kiese+Sande, moränenüberd. (Alpenv);1090;2019-09-26 10:05:00+00:00;488973.1053;5292772.575;38.93333333
1091;1091;Gipskeuper (Fuß des Keuperberglandes);1091;2019-10-01 09:35:00+00:00;516036.2875;5442889.631;67.66666667
1092;1092;Höherer Keuper (Keuperbergland);1092;2019-09-12 11:35:00+00:00;534400.8357;5396560.179;4.905
1093;1093;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1093;2019-09-12 14:46:00+00:00;464488.9886;5488853.456;0.5
1094;1094;Quartär eiszeitl.Kiese+Sande, moränenüberd. (Alpenv);1094;2019-09-23 12:10:00+00:00;489717.3705;5292380.764;50.65
1095;1095;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1095;2019-09-23 07:25:00+00:00;409041.7268;5340320.899;0.542857143
1096;1096;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1096;2019-09-19 13:15:00+00:00;410845.0789;5331653.93;0.6
1097;1097;Quartär eiszeitl.Kiese+Sande, moränenüberd. (Alpenv);1097;2019-06-18 08:45:00+00:00;493627.209;5292311.795;63.7
1098;1098;Lias und Dogger (Albvorland);1098;2019-09-02 05:15:00+00:00;510160.5273;5378217.515;18.71538462
1099;1099;Malm Weißjura (Schwäbische Alb);1099;2019-09-24 14:00:00+00:00;546143.8097;5346432.828;22.38333333
1100;1100;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1100;2018-09-03 11:45:00+00:00;458977.9971;5425948.426;8.175
1101;1101;Quartär Talfüllungen;1101;2019-09-13 10:00:00+00:00;458398.2715;5277887.326;24.15
1102;1102;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1102;2019-09-02 10:30:00+00:00;395636.1622;5296459.895;28.9875
1103;1103;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1103;2019-09-10 11:20:00+00:00;458094.3536;5433143.57;7.411111111
1104;1104;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1104;2019-09-10 09:45:00+00:00;472667.6453;5471373.297;48.66153846
1105;1105;Quartär Talfüllungen;1105;2019-09-02 10:30:00+00:00;502119.7774;5372007.027;17.14
1106;1106;Malm Weißjura (Schwäbische Alb);1106;2019-09-03 11:00:00+00:00;592527.5156;5393681.152;2.983333333
1107;1107;Quartär mächtiger Löss (Vorbergzone);1107;2019-09-03 11:00:00+00:00;431159.0666;5380606.481;29.94
1108;1108;Kristallin (Schwarzwald);1108;2019-09-05 08:09:00+00:00;428148.2465;5282075.645;2.433333333
1109;1109;Quartär Talfüllungen;1109;2019-09-02 12:30:00+00:00;503068.3869;5371792.043;21.425
1110;1110;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1110;2019-09-17 22:00:00+00:00;559650.5636;5333147.576;38.14545455
1111;1111;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1111;2019-10-01 15:05:00+00:00;578705.9366;5293885.942;11.2
1112;1112;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1112;2019-09-10 07:28:00+00:00;453448.1923;5423579.364;1.4
1113;1113;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1113;2019-09-12 12:54:00+00:00;465888.4333;5486344.418;8.125
1114;1114;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1114;2019-09-04 11:46:00+00:00;414638.6176;5384255.058;2.366666667
1115;1115;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1115;2019-09-02 12:50:00+00:00;465723.345;5465218.85;29.4
1116;1116;Quartär Talfüllungen;1116;2019-09-02 13:30:00+00:00;502928.0354;5372206.134;20.45
1117;1117;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1117;2019-09-11 08:25:00+00:00;559103.5096;5328455.212;23.43
1118;1118;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1118;2019-09-10 07:30:00+00:00;557226.4944;5319044.048;36.33333333
1119;1119;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1119;2019-09-04 10:52:00+00:00;414978.4452;5388073.524;6.12
1120;1120;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1120;2019-09-18 09:30:00+00:00;571054.5026;5357632.408;1.228571429
1121;1121;Quartär Talfüllungen;1121;2019-11-27 11:30:00+00:00;396630.6214;5270728.488;5.9
1122;1122;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1122;2019-09-18 06:48:00+00:00;456933.8368;5442905.781;10.78888889
1123;1123;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1123;2019-09-11 06:45:00+00:00;467987.4872;5477967.758;23.27777778
1124;1124;Lettenkeuper;1124;2019-09-11 06:45:00+00:00;513506.3374;5441262.255;25.46666667
1125;1125;Quartär Moränen (Alpenvorland);1125;2019-12-11 11:35:00+00:00;567059.9918;5346834.517;33.37222222
1126;1126;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1126;2019-09-10 12:10:00+00:00;399005.7634;5311201.993;52.37777778
1127;1127;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1127;2019-09-11 10:00:00+00:00;496036.2857;5291571.999;35.32
1128;1128;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1128;2019-09-04 16:05:00+00:00;449814.6051;5425343.712;26.9
1129;1129;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1129;2019-09-04 11:00:00+00:00;470174.6155;5460822.587;49.91111111
1130;1130;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1130;2019-09-12 08:10:00+00:00;488457.3037;5286164.103;15.58333333
1131;1131;Malm Weißjura (Schwäbische Alb);1131;2019-09-11 06:45:00+00:00;517037.8389;5362973.681;12.98
1132;1132;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1132;2019-09-10 13:20:00+00:00;464501.842;5433334.513;20.73333333
1133;1133;Quartär Talfüllungen;1133;2019-12-18 11:50:00+00:00;516163.1525;5371124.932;26.02
1134;1134;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1134;2019-09-12 09:40:00+00:00;438247.2386;5415004.903;8.7
1135;1135;Muschelkalk;1135;2019-09-11 06:37:00+00:00;446216.1545;5277839.305;25.6
1136;1136;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1136;2019-09-13 13:20:00+00:00;474868.7608;5480368.764;8.8
1137;1137;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1137;2019-09-17 09:00:00+00:00;437109.6331;5408150.569;41.4
1138;1138;Quartär Talfüllungen;1138;2019-09-03 07:45:00+00:00;429395.5372;5376930.265;30.32
1139;1139;Malm Weißjura (Schwäbische Alb);1139;2019-09-11 05:55:00+00:00;519172.913;5362130.054;13.52
1140;1140;Lias und Dogger (Albvorland);1140;2019-10-09 10:00:00+00:00;559377.8247;5408856.104;16.04
1141;1141;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1141;2019-09-18 08:20:00+00:00;422904.2943;5370401.468;20.68
1142;1142;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1142;2019-09-03 08:55:00+00:00;428137.387;5379120.13;14.125
1143;1143;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1143;2019-09-23 10:55:00+00:00;407055.5638;5334333.83;5.8375
1144;1144;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1144;2019-09-11 08:10:00+00:00;444301.7753;5422289.914;8.34
1145;1145;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1145;2019-09-16 08:05:00+00:00;466484.9892;5438520.933;31.82222222
1146;1146;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1146;2016-09-08 09:09:00+00:00;413311.0448;5366282.18;60.65
1147;1147;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1147;2019-09-12 07:15:00+00:00;401902.5436;5319040.791;57.07
1148;1148;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1148;2019-09-04 12:49:00+00:00;412441.4511;5365932.342;61.66666667
1149;1149;Muschelkalk;1149;2019-09-24 08:55:00+00:00;448983.9801;5299495.636;12.075
1150;1150;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1150;2019-09-09 10:15:00+00:00;412989.2215;5365999.277;66.02352941
1151;1151;Quartär Deckenschotter über Molasse;1151;2019-09-05 10:55:00+00:00;564056.468;5343856.118;24.96666667
1152;1152;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1152;2019-09-19 14:30:00+00:00;580313.2789;5327262.537;25.14444444
1153;1153;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1153;2016-09-07 10:25:00+00:00;413396.0203;5365865.297;61.55
1154;1154;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1154;2019-09-09 14:01:00+00:00;446363.9631;5408967.222;11.9
1155;1155;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1155;2019-09-05 07:05:00+00:00;474095.0927;5464372.153;11.25555556
1156;1156;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1156;2019-09-09 11:25:00+00:00;412552.3694;5365311.589;58.0875
1157;1157;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1157;2018-03-08 09:00:00+00:00;413055.5641;5365179.434;70.4
1158;1158;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1158;2019-10-01 12:14:00+00:00;406881.6362;5319117.821;2.244444444
1159;1159;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1159;2019-09-04 11:15:00+00:00;462742.5871;5439548.079;56.42222222
1160;1160;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1160;2019-09-09 12:05:00+00:00;413635.9701;5364184.967;11.7875
1161;1161;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1161;2016-03-15 12:20:00+00:00;412464.4026;5364033.068;76.6
1162;1162;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1162;2019-09-04 14:52:00+00:00;412453.3994;5363402.304;60.75
1163;1163;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1163;2019-09-04 14:30:00+00:00;413044.1374;5363263.353;46.1875
1164;1164;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1164;2019-09-09 07:40:00+00:00;559461.2872;5321544.879;36
1165;1165;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1165;2019-09-10 06:25:00+00:00;462069.8803;5450908.519;3.855555556
1166;1166;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1166;2019-11-26 08:55:00+00:00;558736.5705;5320208.87;36.8625
1167;1167;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1167;2019-09-04 12:20:00+00:00;412701.2872;5361588.067;63.4125
1168;1168;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1168;2019-09-11 06:10:00+00:00;461555.0731;5451223.374;0.45
